Time,Region
422716.285,E
422716.485,None-p01_s01b
422716.685,None-p01_s01b
422716.885,F
422717.085,E
422717.285,E
422717.485,E
422717.685,E
422717.885,E
422718.085,E
422718.285,E
422718.485,F
422718.685,F
422718.885,F
422719.085,F
422719.285,A
422719.485,A
422719.685,A
422719.885,A
422720.085,A
422720.285,A
422720.485,A
422720.685,A
422720.885,A
422721.085,A
422721.285,A
422721.485,A
422721.685,B
422721.885,B
422722.085,B
422722.285,C
422722.485,C
422722.685,C
422722.885,D
422723.085,E
422723.285,E
422723.485,E
422723.685,F
422723.885,F
422724.085,F
422724.285,A
422724.485,A
422724.685,A
422724.885,A
422725.085,A
422725.285,A
422725.485,A
422725.685,A
422725.885,B
422726.085,B
422726.285,D
422726.485,D
422726.685,D
422726.885,D
422727.085,None-p01_s01b
422727.285,B
422727.485,B
422727.685,B
422727.885,B
422728.085,B
422728.285,B
422728.485,B
422728.685,B
422728.885,B
422729.085,C
422729.285,C
422729.485,C
422729.685,C
422729.885,C
422730.085,C
422730.285,C
422730.485,C
422730.685,None-p01_s01b
422730.885,None-p01_s01b
422731.085,None-p01_s01b
422731.285,None-p01_s01b
422731.485,E
422731.685,E
422731.885,D
422732.085,C
422732.285,B
422732.485,B
422732.685,B
422732.885,B
422733.085,B
422733.285,None-p01_s01b
422733.485,C
422733.685,C
422733.885,D
422734.085,None-p01_s01b
422734.285,D
422734.485,E
422734.685,E
422734.885,None-p01_s01b
422735.085,F
422735.285,F
422735.485,F
422735.685,E
422735.885,E
422736.085,E
422736.285,D
422736.485,D
422736.685,D
422736.885,D
422737.085,D
422737.285,None-p01_s01b
422737.485,B
422737.685,None-p01_s01b
422737.885,None-p01_s01b
422738.085,None-p01_s01b
422738.285,None-p01_s01b
422738.485,None-p01_s01b
422738.685,None-p01_s01b
422738.885,None-p01_s01b
422739.085,None-p01_s01b
422739.285,None-p01_s01b
422739.485,None-p01_s01b
422739.685,B
422739.885,C
422740.085,C
422740.285,B
422740.485,B
422740.685,B
422740.885,B
422741.085,B
422741.285,B
422741.485,B
422741.685,B
422741.885,D
422742.085,D
422742.285,D
422742.485,None-p01_s01b
422742.685,None-p01_s01b
422742.885,None-p01_s01b
422743.085,B
422743.285,B
422743.485,B
422743.685,None-p01_s01b
422743.885,E
422744.085,E
422744.285,F
422744.485,None-p01_s01b
422744.685,None-p01_s01b
422744.885,None-p01_s01b
422745.085,None-p01_s01b
422745.285,None-p01_s01b
422745.485,F
422745.685,F
422745.885,None-p01_s01b
422746.085,None-p01_s01b
422746.285,None-p01_s01b
422746.485,F
422746.685,E
422746.885,E
422747.085,D
422747.285,None-p01_s01b
422747.485,None-p01_s01b
422747.685,B
422747.885,B
422748.085,B
422748.285,A
422748.485,None-p01_s01b
422748.685,B
422748.885,B
