Time,Region
422818.285,B
422818.485,B
422818.685,face
422818.885,face
422819.085,face
422819.285,face
422819.485,face
422819.685,face
422819.885,face
422820.085,None-p02_s01y
422820.285,face
422820.485,face
422820.685,face
422820.885,face
422821.085,face
422821.285,face
422821.485,face
422821.685,face
422821.885,face
422822.085,face
422822.285,face
422822.485,face
422822.685,None-p02_s01y
422822.885,C
422823.085,C
422823.285,B
422823.485,B
422823.685,B
422823.885,None-p02_s01y
422824.085,None-p02_s01y
422824.285,None-p02_s01y
422824.485,None-p02_s01y
422824.685,None-p02_s01y
422824.885,None-p02_s01y
422825.085,None-p02_s01y
422825.285,None-p02_s01y
422825.485,C
422825.685,C
422825.885,C
422826.085,C
422826.285,C
422826.485,C
422826.685,C
422826.885,B
422827.085,B
422827.285,B
422827.485,B
422827.685,B
422827.885,B
422828.085,B
422828.285,B
422828.485,B
422828.685,B
422828.885,B
422829.085,B
422829.285,B
422829.485,B
422829.685,B
422829.885,B
422830.085,B
422830.285,B
422830.485,B
422830.685,B
422830.885,B
422831.085,B
422831.285,None-p02_s01y
422831.485,None-p02_s01y
422831.685,None-p02_s01y
422831.885,None-p02_s01y
422832.085,None-p02_s01y
422832.285,A
422832.485,A
422832.685,A
422832.885,A
422833.085,A
422833.285,A
422833.485,A
422833.685,A
422833.885,A
422834.085,A
422834.285,None-p02_s01y
422834.485,None-p02_s01y
422834.685,None-p02_s01y
422834.885,None-p02_s01y
422835.085,None-p02_s01y
422835.285,None-p02_s01y
422835.485,None-p02_s01y
422835.685,None-p02_s01y
422835.885,None-p02_s01y
422836.085,None-p02_s01y
422836.285,B
422836.485,B
422836.685,B
422836.885,B
422837.085,B
422837.285,B
422837.485,B
422837.685,B
422837.885,B
422838.085,None-p02_s01y
422838.285,C
422838.485,C
422838.685,C
422838.885,C
422839.085,C
422839.285,C
422839.485,C
422839.685,C
422839.885,C
422840.085,C
422840.285,C
422840.485,C
422840.685,C
422840.885,C
422841.085,C
422841.285,C
422841.485,C
422841.685,C
422841.885,C
422842.085,C
422842.285,None-p02_s01y
422842.485,face
422842.685,face
422842.885,face
422843.085,face
422843.285,face
422843.485,face
422843.685,face
422843.885,face
422844.085,face
422844.285,face
422844.485,face
422844.685,face
422844.885,face
422845.085,None-p02_s01y
422845.285,C
422845.485,C
422845.685,C
422845.885,C
422846.085,None-p02_s01y
422846.285,C
422846.485,C
422846.685,C
422846.885,C
422847.085,C
422847.285,C
422847.485,C
422847.685,C
422847.885,C
422848.085,C
422848.285,C
422848.485,C
422848.685,C
422848.885,C
422849.085,C
422849.285,C
422849.485,C
422849.685,C
422849.885,C
422850.085,C
422850.285,C
422850.485,C
422850.685,None-p02_s01y
422850.885,None-p02_s01y
422851.085,E
422851.285,E
422851.485,E
422851.685,None-p02_s01y
422851.885,E
422852.085,E
422852.285,E
422852.485,E
422852.685,E
422852.885,F
422853.085,F
422853.285,F
422853.485,F
422853.685,F
422853.885,F
422854.085,F
422854.285,F
422854.485,F
422854.685,face
422854.885,None-p02_s01y
422855.085,None-p02_s01y
422855.285,None-p02_s01y
422855.485,None-p02_s01y
422855.685,E
422855.885,E
422856.085,E
422856.285,E
422856.485,None-p02_s01y
422856.685,None-p02_s01y
422856.885,F
422857.085,F
422857.285,None-p02_s01y
422857.485,E
422857.685,E
422857.885,E
422858.085,E
422858.285,E
422858.485,E
422858.685,E
422858.885,E
422859.085,E
422859.285,E
422859.485,E
422859.685,E
422859.885,E
422860.085,E
422860.285,E
422860.485,E
422860.685,E
422860.885,E
422861.085,E
422861.285,E
422861.485,E
422861.685,E
422861.885,E
422862.085,E
422862.285,E
422862.485,E
422862.685,E
422862.885,E
422863.085,E
422863.285,None-p02_s01y
422863.485,E
422863.685,E
422863.885,E
422864.085,E
422864.285,E
422864.485,E
422864.685,E
422864.885,E
422865.085,None-p02_s01y
422865.285,F
422865.485,None-p02_s01y
422865.685,E
422865.885,E
422866.085,E
422866.285,E
422866.485,E
422866.685,E
422866.885,E
422867.085,E
422867.285,E
422867.485,E
422867.685,E
422867.885,E
422868.085,E
422868.285,E
422868.485,E
422868.685,F
422868.885,F
422869.085,F
422869.285,F
422869.485,F
422869.685,F
422869.885,F
422870.085,None-p02_s01y
422870.285,face
422870.485,face
422870.685,None-p02_s01y
422870.885,F
422871.085,F
422871.285,F
422871.485,F
422871.685,F
422871.885,F
422872.085,face
422872.285,None-p02_s01y
422872.485,F
422872.685,F
422872.885,F
422873.085,F
422873.285,F
422873.485,F
422873.685,F
422873.885,F
422874.085,F
422874.285,F
422874.485,F
422874.685,F
422874.885,F
422875.085,F
422875.285,F
422875.485,F
422875.685,None-p02_s01y
422875.885,F
422876.085,F
422876.285,F
422876.485,F
422876.685,F
422876.885,F
422877.085,F
422877.285,F
422877.485,F
422877.685,F
422877.885,F
422878.085,F
422878.285,F
422878.485,F
422878.685,F
422878.885,F
422879.085,F
422879.285,None-p02_s01y
422879.485,F
422879.685,F
422879.885,F
422880.085,F
422880.285,F
422880.485,F
422880.685,F
422880.885,F
422881.085,F
422881.285,F
422881.485,F
422881.685,F
422881.885,F
422882.085,F
422882.285,F
422882.485,None-p02_s01y
422882.685,F
422882.885,F
422883.085,F
422883.285,F
422883.485,F
422883.685,F
422883.885,F
422884.085,F
422884.285,F
422884.485,F
422884.685,F
422884.885,None-p02_s01y
422885.085,F
422885.285,F
422885.485,F
422885.685,F
422885.885,F
422886.085,F
422886.285,F
422886.485,None-p02_s01y
422886.685,F
422886.885,F
422887.085,F
422887.285,F
422887.485,F
422887.685,F
422887.885,F
422888.085,F
422888.285,F
422888.485,F
422888.685,F
422888.885,F
422889.085,F
422889.285,F
422889.485,F
422889.685,None-p02_s01y
422889.885,F
422890.085,F
422890.285,F
422890.485,F
422890.685,F
422890.885,F
422891.085,F
422891.285,F
422891.485,F
422891.685,F
422891.885,F
422892.085,F
422892.285,F
422892.485,F
422892.685,F
422892.885,F
422893.085,F
422893.285,F
422893.485,F
422893.685,F
422893.885,F
422894.085,F
422894.285,F
422894.485,F
422894.685,F
422894.885,F
422895.085,F
422895.285,F
422895.485,F
422895.685,F
422895.885,F
422896.085,F
422896.285,E
422896.485,E
422896.685,E
422896.885,E
422897.085,E
422897.285,E
422897.485,B
422897.685,B
422897.885,B
422898.085,B
422898.285,B
422898.485,None-p02_s01y
422898.685,B
422898.885,B
422899.085,B
422899.285,B
422899.485,B
422899.685,B
422899.885,B
422900.085,B
422900.285,B
422900.485,B
422900.685,B
422900.885,None-p02_s01y
422901.085,B
422901.285,B
422901.485,B
422901.685,B
422901.885,B
422902.085,B
422902.285,B
422902.485,B
422902.685,B
422902.885,B
422903.085,B
422903.285,B
422903.485,B
422903.685,B
422903.885,B
422904.085,B
422904.285,B
422904.485,B
422904.685,B
422904.885,B
422905.085,None-p02_s01y
422905.285,B
422905.485,B
422905.685,B
422905.885,B
422906.085,B
422906.285,B
422906.485,B
422906.685,B
422906.885,B
422907.085,B
422907.285,None-p02_s01y
422907.485,B
422907.685,B
422907.885,B
422908.085,B
422908.285,B
422908.485,B
422908.685,B
422908.885,B
422909.085,B
422909.285,B
422909.485,B
422909.685,B
422909.885,B
422910.085,B
422910.285,B
422910.485,B
422910.685,B
422910.885,B
422911.085,B
422911.285,B
422911.485,B
422911.685,B
422911.885,B
422912.085,B
422912.285,B
422912.485,None-p02_s01y
422912.685,B
422912.885,B
422913.085,B
422913.285,B
422913.485,None-p02_s01y
422913.685,None-p02_s01y
422913.885,B
422914.085,B
422914.285,B
422914.485,None-p02_s01y
422914.685,B
422914.885,B
422915.085,B
422915.285,B
422915.485,B
422915.685,None-p02_s01y
422915.885,None-p02_s01y
422916.085,None-p02_s01y
422916.285,None-p02_s01y
422916.485,None-p02_s01y
422916.685,None-p02_s01y
422916.885,None-p02_s01y
422917.085,None-p02_s01y
422917.285,None-p02_s01y
422917.485,C
422917.685,C
422917.885,C
422918.085,C
422918.285,C
422918.485,C
422918.685,C
422918.885,C
422919.085,C
422919.285,C
422919.485,C
422919.685,None-p02_s01y
422919.885,C
422920.085,C
422920.285,C
422920.485,C
422920.685,C
422920.885,C
422921.085,C
422921.285,C
422921.485,C
422921.685,C
422921.885,C
422922.085,C
422922.285,E
422922.485,E
422922.685,E
422922.885,E
422923.085,E
422923.285,None-p02_s01y
422923.485,None-p02_s01y
422923.685,None-p02_s01y
422923.885,None-p02_s01y
422924.085,None-p02_s01y
422924.285,None-p02_s01y
422924.485,None-p02_s01y
422924.685,None-p02_s01y
422924.885,None-p02_s01y
422925.085,None-p02_s01y
422925.285,None-p02_s01y
422925.485,None-p02_s01y
422925.685,None-p02_s01y
422925.885,None-p02_s01y
422926.085,None-p02_s01y
422926.285,None-p02_s01y
422926.485,None-p02_s01y
422926.685,None-p02_s01y
422926.885,None-p02_s01y
422927.085,None-p02_s01y
422927.285,None-p02_s01y
422927.485,None-p02_s01y
422927.685,None-p02_s01y
422927.885,None-p02_s01y
422928.085,None-p02_s01y
422928.285,None-p02_s01y
422928.485,None-p02_s01y
422928.685,None-p02_s01y
422928.885,None-p02_s01y
422929.085,None-p02_s01y
422929.285,None-p02_s01y
422929.485,None-p02_s01y
422929.685,C
422929.885,C
422930.085,C
422930.285,C
422930.485,None-p02_s01y
422930.685,None-p02_s01y
422930.885,None-p02_s01y
422931.085,None-p02_s01y
422931.285,None-p02_s01y
422931.485,None-p02_s01y
422931.685,None-p02_s01y
422931.885,None-p02_s01y
422932.085,None-p02_s01y
422932.285,None-p02_s01y
422932.485,None-p02_s01y
422932.685,None-p02_s01y
422932.885,None-p02_s01y
422933.085,None-p02_s01y
422933.285,None-p02_s01y
422933.485,None-p02_s01y
422933.685,None-p02_s01y
422933.885,None-p02_s01y
422934.085,None-p02_s01y
422934.285,None-p02_s01y
422934.485,None-p02_s01y
422934.685,None-p02_s01y
422934.885,None-p02_s01y
422935.085,None-p02_s01y
422935.285,None-p02_s01y
422935.485,None-p02_s01y
422935.685,None-p02_s01y
422935.885,None-p02_s01y
422936.085,None-p02_s01y
422936.285,None-p02_s01y
422936.485,None-p02_s01y
422936.685,None-p02_s01y
422936.885,None-p02_s01y
422937.085,None-p02_s01y
422937.285,None-p02_s01y
422937.485,None-p02_s01y
422937.685,None-p02_s01y
422937.885,None-p02_s01y
422938.085,None-p02_s01y
422938.285,None-p02_s01y
422938.485,None-p02_s01y
422938.685,None-p02_s01y
422938.885,None-p02_s01y
422939.085,None-p02_s01y
422939.285,None-p02_s01y
422939.485,None-p02_s01y
422939.685,None-p02_s01y
422939.885,None-p02_s01y
422940.085,None-p02_s01y
422940.285,None-p02_s01y
422940.485,None-p02_s01y
422940.685,None-p02_s01y
422940.885,None-p02_s01y
422941.085,None-p02_s01y
422941.285,None-p02_s01y
422941.485,None-p02_s01y
422941.685,None-p02_s01y
422941.885,None-p02_s01y
422942.085,None-p02_s01y
422942.285,None-p02_s01y
422942.485,None-p02_s01y
422942.685,None-p02_s01y
422942.885,None-p02_s01y
422943.085,None-p02_s01y
422943.285,None-p02_s01y
422943.485,None-p02_s01y
422943.685,None-p02_s01y
422943.885,None-p02_s01y
422944.085,C
422944.285,C
422944.485,C
422944.685,C
422944.885,C
422945.085,C
422945.285,C
422945.485,C
422945.685,C
422945.885,None-p02_s01y
422946.085,None-p02_s01y
422946.285,None-p02_s01y
422946.485,None-p02_s01y
422946.685,None-p02_s01y
422946.885,None-p02_s01y
422947.085,None-p02_s01y
422947.285,None-p02_s01y
422947.485,None-p02_s01y
422947.685,None-p02_s01y
422947.885,None-p02_s01y
422948.085,None-p02_s01y
422948.285,None-p02_s01y
422948.485,None-p02_s01y
422948.685,None-p02_s01y
422948.885,None-p02_s01y
422949.085,None-p02_s01y
422949.285,None-p02_s01y
422949.485,None-p02_s01y
422949.685,None-p02_s01y
422949.885,None-p02_s01y
422950.085,None-p02_s01y
422950.285,None-p02_s01y
422950.485,None-p02_s01y
422950.685,None-p02_s01y
422950.885,None-p02_s01y
422951.085,None-p02_s01y
422951.285,None-p02_s01y
422951.485,None-p02_s01y
422951.685,None-p02_s01y
422951.885,C
422952.085,C
422952.285,C
422952.485,E
422952.685,E
422952.885,E
422953.085,E
422953.285,C
422953.485,C
422953.685,C
422953.885,C
422954.085,C
422954.285,None-p02_s01y
422954.485,None-p02_s01y
422954.685,None-p02_s01y
422954.885,None-p02_s01y
422955.085,B
422955.285,None-p02_s01y
422955.485,None-p02_s01y
422955.685,None-p02_s01y
422955.885,None-p02_s01y
422956.085,None-p02_s01y
422956.285,None-p02_s01y
422956.485,None-p02_s01y
422956.685,None-p02_s01y
422956.885,None-p02_s01y
422957.085,None-p02_s01y
422957.285,None-p02_s01y
422957.485,None-p02_s01y
422957.685,None-p02_s01y
422957.885,None-p02_s01y
422958.085,None-p02_s01y
422958.285,None-p02_s01y
422958.485,None-p02_s01y
422958.685,None-p02_s01y
422958.885,None-p02_s01y
422959.085,None-p02_s01y
422959.285,None-p02_s01y
422959.485,None-p02_s01y
422959.685,None-p02_s01y
422959.885,None-p02_s01y
422960.085,None-p02_s01y
422960.285,None-p02_s01y
422960.485,A
422960.685,A
422960.885,A
422961.085,A
422961.285,A
422961.485,A
422961.685,A
422961.885,A
422962.085,A
422962.285,A
422962.485,A
422962.685,A
422962.885,A
422963.085,A
422963.285,A
422963.485,A
422963.685,A
422963.885,A
422964.085,A
422964.285,A
422964.485,None-p02_s01y
422964.685,None-p02_s01y
422964.885,None-p02_s01y
422965.085,A
422965.285,A
422965.485,A
422965.685,A
422965.885,A
422966.085,A
422966.285,A
422966.485,A
422966.685,A
422966.885,A
422967.085,A
422967.285,A
422967.485,A
422967.685,A
422967.885,A
422968.085,A
422968.285,A
422968.485,A
422968.685,A
422968.885,A
422969.085,A
422969.285,A
422969.485,A
422969.685,A
422969.885,A
422970.085,None-p02_s01y
422970.285,None-p02_s01y
422970.485,None-p02_s01y
422970.685,None-p02_s01y
422970.885,None-p02_s01y
422971.085,None-p02_s01y
422971.285,None-p02_s01y
422971.485,None-p02_s01y
422971.685,None-p02_s01y
422971.885,None-p02_s01y
422972.085,None-p02_s01y
422972.285,None-p02_s01y
422972.485,None-p02_s01y
422972.685,None-p02_s01y
422972.885,None-p02_s01y
422973.085,None-p02_s01y
422973.285,None-p02_s01y
422973.485,None-p02_s01y
422973.685,None-p02_s01y
422973.885,None-p02_s01y
422974.085,None-p02_s01y
422974.285,None-p02_s01y
422974.485,None-p02_s01y
422974.685,None-p02_s01y
422974.885,None-p02_s01y
422975.085,A
422975.285,A
422975.485,A
422975.685,A
422975.885,A
422976.085,A
422976.285,A
422976.485,A
422976.685,A
422976.885,A
422977.085,A
422977.285,A
422977.485,A
422977.685,A
422977.885,A
422978.085,A
422978.285,A
422978.485,A
422978.685,A
422978.885,A
422979.085,None-p02_s01y
422979.285,None-p02_s01y
422979.485,None-p02_s01y
422979.685,None-p02_s01y
422979.885,None-p02_s01y
422980.085,None-p02_s01y
422980.285,None-p02_s01y
422980.485,None-p02_s01y
422980.685,B
422980.885,B
422981.085,B
422981.285,B
422981.485,B
422981.685,B
422981.885,B
422982.085,B
422982.285,B
422982.485,A
422982.685,A
422982.885,A
422983.085,A
422983.285,A
422983.485,A
422983.685,A
422983.885,A
422984.085,A
422984.285,A
422984.485,None-p02_s01y
422984.685,None-p02_s01y
422984.885,None-p02_s01y
422985.085,None-p02_s01y
422985.285,None-p02_s01y
422985.485,None-p02_s01y
422985.685,None-p02_s01y
422985.885,None-p02_s01y
422986.085,None-p02_s01y
422986.285,None-p02_s01y
422986.485,None-p02_s01y
422986.685,None-p02_s01y
422986.885,None-p02_s01y
422987.085,None-p02_s01y
422987.285,None-p02_s01y
422987.485,None-p02_s01y
422987.685,None-p02_s01y
422987.885,None-p02_s01y
422988.085,None-p02_s01y
422988.285,A
422988.485,A
422988.685,A
422988.885,A
422989.085,A
422989.285,A
422989.485,A
422989.685,A
422989.885,A
422990.085,A
422990.285,None-p02_s01y
422990.485,None-p02_s01y
422990.685,None-p02_s01y
422990.885,None-p02_s01y
422991.085,None-p02_s01y
422991.285,None-p02_s01y
422991.485,None-p02_s01y
422991.685,None-p02_s01y
422991.885,None-p02_s01y
422992.085,None-p02_s01y
422992.285,B
422992.485,B
422992.685,B
422992.885,None-p02_s01y
422993.085,face
422993.285,None-p02_s01y
422993.485,None-p02_s01y
422993.685,None-p02_s01y
422993.885,None-p02_s01y
422994.085,None-p02_s01y
422994.285,None-p02_s01y
422994.485,None-p02_s01y
422994.685,None-p02_s01y
422994.885,None-p02_s01y
422995.085,None-p02_s01y
422995.285,None-p02_s01y
422995.485,C
422995.685,C
422995.885,face
422996.085,None-p02_s01y
422996.285,C
422996.485,C
422996.685,C
422996.885,C
422997.085,C
422997.285,C
422997.485,C
422997.685,C
422997.885,C
422998.085,C
422998.285,None-p02_s01y
422998.485,C
422998.685,C
422998.885,C
422999.085,C
422999.285,C
422999.485,C
422999.685,C
422999.885,C
423000.085,C
423000.285,C
423000.485,C
423000.685,C
423000.885,C
423001.085,None-p02_s01y
423001.285,None-p02_s01y
423001.485,E
423001.685,E
423001.885,E
423002.085,E
423002.285,E
423002.485,None-p02_s01y
423002.685,C
423002.885,C
423003.085,C
423003.285,C
423003.485,C
423003.685,C
423003.885,C
423004.085,C
423004.285,C
423004.485,C
423004.685,C
423004.885,C
423005.085,C
423005.285,C
423005.485,C
423005.685,C
423005.885,C
423006.085,C
423006.285,C
423006.485,C
423006.685,C
423006.885,None-p02_s01y
423007.085,None-p02_s01y
423007.285,None-p02_s01y
423007.485,None-p02_s01y
423007.685,C
423007.885,C
423008.085,None-p02_s01y
423008.285,C
423008.485,C
423008.685,None-p02_s01y
423008.885,None-p02_s01y
423009.085,None-p02_s01y
423009.285,None-p02_s01y
423009.485,None-p02_s01y
423009.685,None-p02_s01y
423009.885,None-p02_s01y
423010.085,None-p02_s01y
423010.285,None-p02_s01y
423010.485,None-p02_s01y
423010.685,None-p02_s01y
423010.885,None-p02_s01y
423011.085,None-p02_s01y
423011.285,None-p02_s01y
423011.485,None-p02_s01y
423011.685,None-p02_s01y
423011.885,None-p02_s01y
423012.085,None-p02_s01y
423012.285,None-p02_s01y
423012.485,None-p02_s01y
423012.685,None-p02_s01y
423012.885,C
423013.085,None-p02_s01y
423013.285,None-p02_s01y
423013.485,None-p02_s01y
423013.685,None-p02_s01y
423013.885,None-p02_s01y
