Time,Region
3264.326,D
3264.526,D
3264.726,D
3264.926,C
3265.126,C
3265.326,D
3265.526,D
3265.726,D
3265.926,D
3266.126,D
3266.326,D
3266.526,D
3266.726,D
3266.926,D
3267.126,D
3267.326,D
3267.526,D
3267.726,D
3267.926,D
3268.126,D
3268.326,D
3268.526,D
3268.726,D
3268.926,C
3269.126,C
3269.326,C
3269.526,C
3269.726,B
3269.926,B
3270.126,None-p05_s03b
3270.326,B
3270.526,None-p05_s03b
3270.726,B
3270.926,B
3271.126,B
3271.326,C
3271.526,C
3271.726,B
3271.926,B
3272.126,B
3272.326,face
3272.526,face
3272.726,face
3272.926,B
3273.126,None-p05_s03b
3273.326,B
3273.526,A
3273.726,B
3273.926,B
3274.126,C
3274.326,C
3274.526,B
3274.726,B
3274.926,None-p05_s03b
3275.126,None-p05_s03b
3275.326,B
3275.526,None-p05_s03b
3275.726,C
3275.926,C
3276.126,C
3276.326,C
3276.526,B
3276.726,B
3276.926,None-p05_s03b
3277.126,None-p05_s03b
3277.326,None-p05_s03b
3277.526,None-p05_s03b
3277.726,B
3277.926,face
3278.126,face
3278.326,face
3278.526,B
3278.726,None-p05_s03b
3278.926,None-p05_s03b
3279.126,None-p05_s03b
3279.326,None-p05_s03b
3279.526,B
3279.726,B
3279.926,None-p05_s03b
3280.126,None-p05_s03b
3280.326,None-p05_s03b
3280.526,None-p05_s03b
3280.726,None-p05_s03b
3280.926,None-p05_s03b
3281.126,None-p05_s03b
3281.326,B
3281.526,B
3281.726,B
3281.926,None-p05_s03b
3282.126,None-p05_s03b
3282.326,A
3282.526,A
3282.726,None-p05_s03b
3282.926,None-p05_s03b
3283.126,B
3283.326,B
3283.526,A
3283.726,A
3283.926,B
3284.126,B
3284.326,B
3284.526,C
3284.726,B
3284.926,B
3285.126,B
3285.326,B
3285.526,B
3285.726,None-p05_s03b
3285.926,None-p05_s03b
3286.126,None-p05_s03b
3286.326,B
3286.526,None-p05_s03b
3286.726,None-p05_s03b
3286.926,None-p05_s03b
3287.126,A
3287.326,A
3287.526,A
3287.726,A
3287.926,B
3288.126,B
3288.326,B
3288.526,None-p05_s03b
3288.726,None-p05_s03b
3288.926,A
3289.126,None-p05_s03b
3289.326,None-p05_s03b
3289.526,None-p05_s03b
3289.726,A
3289.926,A
3290.126,face
3290.326,face
3290.526,face
3290.726,face
3290.926,face
3291.126,face
3291.326,face
3291.526,face
3291.726,face
3291.926,face
3292.126,face
3292.326,face
3292.526,face
3292.726,face
3292.926,face
3293.126,face
3293.326,face
3293.526,B
3293.726,B
3293.926,A
3294.126,A
3294.326,A
3294.526,B
3294.726,B
3294.926,B
3295.126,B
3295.326,C
3295.526,C
3295.726,B
3295.926,B
3296.126,B
3296.326,None-p05_s03b
3296.526,B
3296.726,B
3296.926,B
3297.126,B
3297.326,B
3297.526,B
3297.726,B
3297.926,B
3298.126,D
3298.326,D
3298.526,D
3298.726,E
3298.926,None-p05_s03b
3299.126,None-p05_s03b
3299.326,None-p05_s03b
3299.526,None-p05_s03b
3299.726,None-p05_s03b
3299.926,E
3300.126,E
3300.326,E
3300.526,D
3300.726,D
3300.926,D
3301.126,D
3301.326,D
3301.526,D
3301.726,C
3301.926,B
3302.126,B
3302.326,B
3302.526,None-p05_s03b
3302.726,None-p05_s03b
3302.926,E
3303.126,E
3303.326,None-p05_s03b
3303.526,None-p05_s03b
3303.726,F
3303.926,E
3304.126,None-p05_s03b
3304.326,A
3304.526,None-p05_s03b
3304.726,None-p05_s03b
3304.926,None-p05_s03b
3305.126,B
3305.326,A
3305.526,A
3305.726,A
3305.926,None-p05_s03b
3306.126,None-p05_s03b
3306.326,F
3306.526,F
3306.726,E
3306.926,E
3307.126,E
3307.326,E
3307.526,E
3307.726,face
3307.926,face
3308.126,face
3308.326,face
3308.526,face
3308.726,face
3308.926,B
3309.126,None-p05_s03b
3309.326,C
3309.526,C
3309.726,C
3309.926,C
3310.126,C
3310.326,None-p05_s03b
3310.526,None-p05_s03b
3310.726,B
3310.926,B
3311.126,B
3311.326,B
3311.526,None-p05_s03b
3311.726,None-p05_s03b
3311.926,B
3312.126,None-p05_s03b
3312.326,E
3312.526,None-p05_s03b
3312.726,None-p05_s03b
3312.926,None-p05_s03b
3313.126,None-p05_s03b
3313.326,None-p05_s03b
3313.526,None-p05_s03b
3313.726,None-p05_s03b
3313.926,None-p05_s03b
3314.126,None-p05_s03b
3314.326,E
3314.526,E
3314.726,E
3314.926,E
3315.126,None-p05_s03b
3315.326,C
3315.526,C
3315.726,D
3315.926,D
3316.126,B
3316.326,B
3316.526,B
3316.726,B
3316.926,B
3317.126,B
3317.326,B
3317.526,B
3317.726,B
3317.926,B
3318.126,B
3318.326,B
3318.526,B
3318.726,B
3318.926,B
3319.126,B
3319.326,B
3319.526,B
3319.726,B
3319.926,B
3320.126,B
3320.326,B
3320.526,B
3320.726,B
3320.926,B
3321.126,B
3321.326,B
3321.526,B
3321.726,B
3321.926,None-p05_s03b
3322.126,None-p05_s03b
3322.326,B
3322.526,B
3322.726,B
3322.926,B
3323.126,B
3323.326,None-p05_s03b
3323.526,B
3323.726,B
3323.926,A
3324.126,A
3324.326,None-p05_s03b
3324.526,None-p05_s03b
3324.726,None-p05_s03b
3324.926,A
3325.126,A
3325.326,A
3325.526,None-p05_s03b
3325.726,None-p05_s03b
3325.926,B
3326.126,None-p05_s03b
3326.326,None-p05_s03b
3326.526,B
3326.726,B
3326.926,B
3327.126,B
3327.326,A
3327.526,B
3327.726,B
3327.926,B
3328.126,B
3328.326,B
3328.526,B
3328.726,B
3328.926,B
3329.126,B
3329.326,B
3329.526,None-p05_s03b
3329.726,B
3329.926,B
3330.126,B
3330.326,B
3330.526,None-p05_s03b
3330.726,B
3330.926,B
3331.126,B
3331.326,B
3331.526,None-p05_s03b
3331.726,B
3331.926,B
3332.126,B
3332.326,B
3332.526,B
3332.726,B
3332.926,B
3333.126,B
3333.326,B
3333.526,B
3333.726,B
3333.926,A
3334.126,B
3334.326,C
3334.526,C
3334.726,D
3334.926,D
3335.126,E
3335.326,None-p05_s03b
3335.526,face
3335.726,face
3335.926,face
3336.126,face
3336.326,face
3336.526,F
3336.726,F
3336.926,F
3337.126,face
3337.326,face
3337.526,E
3337.726,E
3337.926,E
3338.126,E
3338.326,E
3338.526,E
3338.726,E
3338.926,None-p05_s03b
3339.126,None-p05_s03b
3339.326,None-p05_s03b
3339.526,None-p05_s03b
3339.726,None-p05_s03b
3339.926,None-p05_s03b
3340.126,E
3340.326,E
3340.526,E
3340.726,E
3340.926,E
3341.126,E
3341.326,E
3341.526,E
3341.726,E
3341.926,E
3342.126,E
3342.326,E
3342.526,B
3342.726,B
3342.926,B
3343.126,E
3343.326,E
3343.526,None-p05_s03b
3343.726,None-p05_s03b
3343.926,None-p05_s03b
3344.126,None-p05_s03b
3344.326,None-p05_s03b
3344.526,None-p05_s03b
3344.726,A
3344.926,A
3345.126,A
3345.326,A
3345.526,A
3345.726,A
3345.926,A
3346.126,None-p05_s03b
3346.326,None-p05_s03b
3346.526,None-p05_s03b
3346.726,None-p05_s03b
3346.926,A
3347.126,A
3347.326,A
3347.526,A
3347.726,A
3347.926,A
3348.126,A
3348.326,A
3348.526,A
3348.726,A
3348.926,A
3349.126,A
3349.326,None-p05_s03b
3349.526,None-p05_s03b
3349.726,None-p05_s03b
3349.926,None-p05_s03b
3350.126,None-p05_s03b
3350.326,B
3350.526,C
3350.726,C
3350.926,C
3351.126,C
3351.326,C
3351.526,C
3351.726,C
3351.926,C
3352.126,C
3352.326,C
3352.526,C
3352.726,C
3352.926,C
3353.126,C
3353.326,None-p05_s03b
3353.526,C
3353.726,C
3353.926,C
3354.126,D
3354.326,D
3354.526,D
3354.726,E
3354.926,None-p05_s03b
3355.126,None-p05_s03b
3355.326,F
3355.526,None-p05_s03b
3355.726,None-p05_s03b
3355.926,E
3356.126,C
3356.326,C
3356.526,C
3356.726,C
3356.926,D
3357.126,D
3357.326,D
3357.526,D
3357.726,E
3357.926,E
3358.126,None-p05_s03b
3358.326,None-p05_s03b
3358.526,None-p05_s03b
3358.726,None-p05_s03b
3358.926,None-p05_s03b
3359.126,None-p05_s03b
3359.326,F
3359.526,F
3359.726,E
3359.926,None-p05_s03b
3360.126,F
3360.326,F
3360.526,None-p05_s03b
3360.726,None-p05_s03b
3360.926,B
3361.126,B
3361.326,B
3361.526,E
3361.726,None-p05_s03b
3361.926,C
3362.126,C
3362.326,D
3362.526,D
3362.726,E
3362.926,E
3363.126,None-p05_s03b
3363.326,E
3363.526,face
3363.726,B
3363.926,B
3364.126,B
3364.326,face
3364.526,F
3364.726,E
3364.926,E
3365.126,E
3365.326,E
3365.526,E
3365.726,E
3365.926,None-p05_s03b
3366.126,None-p05_s03b
3366.326,D
3366.526,D
3366.726,E
3366.926,E
3367.126,E
3367.326,E
3367.526,B
3367.726,B
3367.926,None-p05_s03b
3368.126,None-p05_s03b
3368.326,D
3368.526,D
3368.726,C
3368.926,C
3369.126,None-p05_s03b
3369.326,None-p05_s03b
3369.526,A
3369.726,A
3369.926,E
3370.126,E
3370.326,E
3370.526,E
3370.726,E
3370.926,E
3371.126,E
3371.326,E
3371.526,E
3371.726,E
3371.926,E
3372.126,E
3372.326,E
3372.526,face
3372.726,C
3372.926,C
3373.126,C
3373.326,C
3373.526,C
3373.726,C
3373.926,C
3374.126,face
3374.326,face
3374.526,face
3374.726,face
3374.926,face
3375.126,face
3375.326,face
3375.526,None-p05_s03b
3375.726,face
3375.926,face
3376.126,face
3376.326,face
3376.526,face
3376.726,face
3376.926,face
3377.126,None-p05_s03b
3377.326,None-p05_s03b
3377.526,None-p05_s03b
3377.726,D
3377.926,D
3378.126,D
3378.326,D
3378.526,D
3378.726,D
3378.926,D
3379.126,None-p05_s03b
3379.326,D
3379.526,D
3379.726,D
3379.926,D
3380.126,D
3380.326,D
3380.526,D
3380.726,D
3380.926,D
3381.126,D
3381.326,D
3381.526,D
3381.726,D
3381.926,D
3382.126,D
3382.326,D
3382.526,D
3382.726,D
3382.926,D
3383.126,D
3383.326,D
3383.526,D
3383.726,D
3383.926,D
3384.126,None-p05_s03b
3384.326,D
3384.526,D
3384.726,D
3384.926,D
3385.126,D
3385.326,D
3385.526,D
3385.726,D
3385.926,D
3386.126,D
3386.326,D
3386.526,None-p05_s03b
3386.726,C
3386.926,C
3387.126,None-p05_s03b
3387.326,D
3387.526,D
3387.726,D
3387.926,D
3388.126,D
3388.326,D
3388.526,D
3388.726,D
3388.926,D
3389.126,D
3389.326,D
3389.526,D
3389.726,D
3389.926,D
3390.126,D
3390.326,D
3390.526,D
3390.726,D
3390.926,D
3391.126,D
3391.326,D
3391.526,D
3391.726,D
3391.926,D
3392.126,None-p05_s03b
3392.326,None-p05_s03b
3392.526,D
3392.726,D
3392.926,D
3393.126,D
3393.326,None-p05_s03b
3393.526,None-p05_s03b
3393.726,None-p05_s03b
3393.926,None-p05_s03b
3394.126,None-p05_s03b
3394.326,None-p05_s03b
3394.526,face
3394.726,D
3394.926,D
3395.126,D
3395.326,D
3395.526,D
3395.726,D
3395.926,D
3396.126,None-p05_s03b
3396.326,None-p05_s03b
3396.526,None-p05_s03b
3396.726,None-p05_s03b
3396.926,None-p05_s03b
3397.126,E
3397.326,E
3397.526,E
3397.726,None-p05_s03b
3397.926,None-p05_s03b
3398.126,B
3398.326,B
3398.526,None-p05_s03b
3398.726,None-p05_s03b
3398.926,face
3399.126,None-p05_s03b
3399.326,None-p05_s03b
3399.526,None-p05_s03b
3399.726,None-p05_s03b
3399.926,None-p05_s03b
3400.126,E
3400.326,E
3400.526,None-p05_s03b
3400.726,None-p05_s03b
3400.926,None-p05_s03b
3401.126,None-p05_s03b
3401.326,E
3401.526,E
3401.726,E
3401.926,E
3402.126,E
3402.326,E
3402.526,E
3402.726,E
3402.926,E
3403.126,E
3403.326,F
3403.526,None-p05_s03b
3403.726,None-p05_s03b
3403.926,None-p05_s03b
3404.126,None-p05_s03b
3404.326,E
3404.526,E
3404.726,F
3404.926,F
3405.126,F
3405.326,F
3405.526,F
3405.726,None-p05_s03b
3405.926,None-p05_s03b
3406.126,E
3406.326,E
3406.526,E
3406.726,E
3406.926,E
3407.126,E
3407.326,E
3407.526,E
3407.726,E
3407.926,E
3408.126,E
3408.326,face
3408.526,face
3408.726,F
3408.926,None-p05_s03b
3409.126,None-p05_s03b
3409.326,E
3409.526,E
3409.726,E
3409.926,E
3410.126,E
3410.326,E
3410.526,E
3410.726,E
3410.926,F
3411.126,None-p05_s03b
3411.326,None-p05_s03b
3411.526,None-p05_s03b
3411.726,None-p05_s03b
3411.926,None-p05_s03b
3412.126,None-p05_s03b
3412.326,face
3412.526,None-p05_s03b
3412.726,None-p05_s03b
3412.926,None-p05_s03b
3413.126,F
3413.326,F
3413.526,F
3413.726,E
3413.926,E
3414.126,face
3414.326,face
3414.526,face
3414.726,face
3414.926,face
3415.126,E
3415.326,E
3415.526,E
3415.726,E
3415.926,E
3416.126,E
3416.326,E
3416.526,F
3416.726,F
3416.926,F
3417.126,F
3417.326,F
3417.526,None-p05_s03b
3417.726,None-p05_s03b
3417.926,F
3418.126,F
3418.326,None-p05_s03b
3418.526,None-p05_s03b
3418.726,None-p05_s03b
3418.926,None-p05_s03b
3419.126,face
3419.326,None-p05_s03b
3419.526,None-p05_s03b
3419.726,None-p05_s03b
3419.926,None-p05_s03b
3420.126,None-p05_s03b
3420.326,None-p05_s03b
3420.526,None-p05_s03b
3420.726,None-p05_s03b
3420.926,None-p05_s03b
3421.126,None-p05_s03b
3421.326,None-p05_s03b
3421.526,E
3421.726,E
3421.926,E
3422.126,E
3422.326,F
3422.526,None-p05_s03b
3422.726,None-p05_s03b
3422.926,None-p05_s03b
3423.126,None-p05_s03b
3423.326,None-p05_s03b
3423.526,None-p05_s03b
3423.726,E
3423.926,E
3424.126,None-p05_s03b
3424.326,None-p05_s03b
3424.526,None-p05_s03b
3424.726,None-p05_s03b
3424.926,None-p05_s03b
3425.126,None-p05_s03b
3425.326,None-p05_s03b
3425.526,None-p05_s03b
3425.726,None-p05_s03b
3425.926,None-p05_s03b
3426.126,None-p05_s03b
3426.326,None-p05_s03b
3426.526,None-p05_s03b
3426.726,None-p05_s03b
3426.926,F
3427.126,F
3427.326,None-p05_s03b
3427.526,None-p05_s03b
3427.726,None-p05_s03b
3427.926,None-p05_s03b
3428.126,None-p05_s03b
3428.326,B
3428.526,B
3428.726,B
3428.926,B
3429.126,B
3429.326,B
3429.526,B
3429.726,B
3429.926,B
3430.126,B
3430.326,B
3430.526,None-p05_s03b
3430.726,C
3430.926,C
3431.126,C
3431.326,C
3431.526,None-p05_s03b
3431.726,A
3431.926,None-p05_s03b
3432.126,D
3432.326,D
3432.526,D
3432.726,D
3432.926,D
3433.126,D
3433.326,D
3433.526,B
3433.726,None-p05_s03b
3433.926,None-p05_s03b
3434.126,None-p05_s03b
3434.326,None-p05_s03b
3434.526,None-p05_s03b
3434.726,A
3434.926,None-p05_s03b
3435.126,None-p05_s03b
3435.326,None-p05_s03b
3435.526,None-p05_s03b
3435.726,B
3435.926,B
3436.126,D
3436.326,D
3436.526,D
3436.726,D
3436.926,D
3437.126,None-p05_s03b
3437.326,None-p05_s03b
3437.526,A
3437.726,A
3437.926,None-p05_s03b
3438.126,D
3438.326,D
3438.526,D
3438.726,C
3438.926,C
3439.126,C
3439.326,B
3439.526,B
3439.726,None-p05_s03b
3439.926,None-p05_s03b
3440.126,None-p05_s03b
3440.326,C
3440.526,C
3440.726,B
3440.926,B
3441.126,B
3441.326,B
3441.526,B
3441.726,B
3441.926,B
3442.126,B
3442.326,A
3442.526,None-p05_s03b
3442.726,None-p05_s03b
3442.926,None-p05_s03b
3443.126,None-p05_s03b
3443.326,None-p05_s03b
3443.526,C
3443.726,None-p05_s03b
3443.926,None-p05_s03b
3444.126,None-p05_s03b
3444.326,None-p05_s03b
3444.526,F
3444.726,None-p05_s03b
3444.926,None-p05_s03b
3445.126,None-p05_s03b
3445.326,face
3445.526,None-p05_s03b
3445.726,None-p05_s03b
3445.926,C
3446.126,C
3446.326,None-p05_s03b
3446.526,None-p05_s03b
3446.726,None-p05_s03b
3446.926,None-p05_s03b
3447.126,None-p05_s03b
3447.326,None-p05_s03b
3447.526,None-p05_s03b
3447.726,A
3447.926,None-p05_s03b
3448.126,D
3448.326,D
3448.526,D
3448.726,A
3448.926,None-p05_s03b
3449.126,None-p05_s03b
3449.326,None-p05_s03b
3449.526,None-p05_s03b
3449.726,None-p05_s03b
3449.926,A
3450.126,A
3450.326,A
3450.526,D
3450.726,D
3450.926,D
3451.126,D
3451.326,D
3451.526,D
3451.726,D
3451.926,F
3452.126,None-p05_s03b
3452.326,None-p05_s03b
3452.526,None-p05_s03b
3452.726,None-p05_s03b
3452.926,A
3453.126,A
3453.326,None-p05_s03b
3453.526,None-p05_s03b
3453.726,None-p05_s03b
3453.926,B
3454.126,None-p05_s03b
3454.326,None-p05_s03b
3454.526,None-p05_s03b
3454.726,None-p05_s03b
3454.926,None-p05_s03b
3455.126,None-p05_s03b
3455.326,None-p05_s03b
3455.526,None-p05_s03b
3455.726,None-p05_s03b
3455.926,None-p05_s03b
3456.126,None-p05_s03b
3456.326,None-p05_s03b
3456.526,None-p05_s03b
3456.726,None-p05_s03b
3456.926,None-p05_s03b
3457.126,None-p05_s03b
3457.326,D
3457.526,D
3457.726,D
3457.926,None-p05_s03b
3458.126,None-p05_s03b
3458.326,None-p05_s03b
3458.526,None-p05_s03b
3458.726,None-p05_s03b
3458.926,None-p05_s03b
3459.126,None-p05_s03b
3459.326,None-p05_s03b
3459.526,B
3459.726,B
3459.926,B
3460.126,None-p05_s03b
3460.326,None-p05_s03b
3460.526,None-p05_s03b
3460.726,D
3460.926,D
3461.126,D
3461.326,D
3461.526,D
3461.726,D
3461.926,D
3462.126,D
3462.326,D
3462.526,D
3462.726,None-p05_s03b
3462.926,D
3463.126,D
3463.326,D
3463.526,D
3463.726,D
3463.926,D
3464.126,D
3464.326,D
3464.526,D
3464.726,D
3464.926,A
3465.126,A
3465.326,A
3465.526,A
3465.726,A
3465.926,A
3466.126,A
3466.326,A
3466.526,A
3466.726,A
3466.926,A
3467.126,A
3467.326,A
3467.526,A
3467.726,A
3467.926,A
3468.126,A
3468.326,A
3468.526,A
3468.726,A
3468.926,A
3469.126,A
3469.326,A
3469.526,A
3469.726,A
3469.926,A
3470.126,A
3470.326,A
3470.526,A
3470.726,A
3470.926,A
3471.126,A
3471.326,A
3471.526,A
3471.726,None-p05_s03b
3471.926,A
3472.126,A
3472.326,A
3472.526,A
3472.726,A
3472.926,A
3473.126,A
3473.326,A
3473.526,A
3473.726,A
3473.926,A
3474.126,A
3474.326,A
3474.526,None-p05_s03b
3474.726,A
3474.926,A
3475.126,A
3475.326,A
3475.526,A
3475.726,A
3475.926,A
3476.126,A
