Time,Region
422803.885,E
422804.085,E
422804.285,E
422804.485,E
422804.685,None-p01_s01b
422804.885,None-p01_s01b
422805.085,None-p01_s01b
422805.285,None-p01_s01b
422805.485,None-p01_s01b
422805.685,None-p01_s01b
422805.885,None-p01_s01b
422806.085,None-p01_s01b
422806.285,None-p01_s01b
422806.485,None-p01_s01b
422806.685,None-p01_s01b
422806.885,None-p01_s01b
422807.085,None-p01_s01b
422807.285,F
422807.485,None-p01_s01b
422807.685,None-p01_s01b
422807.885,face
422808.085,face
422808.285,None-p01_s01b
422808.485,face
422808.685,face
422808.885,face
422809.085,face
422809.285,face
422809.485,None-p01_s01b
422809.685,E
422809.885,E
422810.085,None-p01_s01b
422810.285,B
422810.485,B
422810.685,C
422810.885,C
422811.085,C
422811.285,E
422811.485,None-p01_s01b
422811.685,E
422811.885,None-p01_s01b
422812.085,None-p01_s01b
422812.285,None-p01_s01b
422812.485,None-p01_s01b
422812.685,None-p01_s01b
422812.885,None-p01_s01b
422813.085,None-p01_s01b
422813.285,None-p01_s01b
422813.485,None-p01_s01b
422813.685,None-p01_s01b
422813.885,None-p01_s01b
422814.085,None-p01_s01b
422814.285,D
422814.485,D
422814.685,None-p01_s01b
422814.885,None-p01_s01b
422815.085,None-p01_s01b
422815.285,None-p01_s01b
422815.485,None-p01_s01b
422815.685,A
422815.885,B
422816.085,B
422816.285,B
422816.485,B
422816.685,B
422816.885,B
422817.085,B
422817.285,B
422817.485,B
422817.685,B
422817.885,face
422818.085,face
422818.285,face
422818.485,face
422818.685,face
422818.885,face
422819.085,face
422819.285,face
422819.485,None-p01_s01b
422819.685,B
422819.885,B
422820.085,B
422820.285,B
422820.485,B
422820.685,B
422820.885,B
422821.085,None-p01_s01b
422821.285,B
422821.485,B
422821.685,B
422821.885,B
422822.085,A
422822.285,B
422822.485,face
422822.685,face
422822.885,face
422823.085,face
422823.285,face
422823.485,face
422823.685,B
422823.885,B
422824.085,B
422824.285,B
422824.485,B
422824.685,B
422824.885,B
422825.085,B
422825.285,B
422825.485,B
422825.685,B
422825.885,B
422826.085,B
422826.285,B
422826.485,B
422826.685,B
422826.885,B
422827.085,B
422827.285,B
422827.485,B
422827.685,B
422827.885,B
422828.085,B
422828.285,B
422828.485,B
422828.685,B
422828.885,B
422829.085,B
422829.285,B
422829.485,B
422829.685,B
422829.885,face
422830.085,face
422830.285,face
422830.485,B
422830.685,B
422830.885,B
422831.085,B
422831.285,B
422831.485,B
422831.685,B
422831.885,B
422832.085,B
422832.285,B
422832.485,B
422832.685,B
422832.885,B
422833.085,None-p01_s01b
422833.285,None-p01_s01b
422833.485,None-p01_s01b
422833.685,None-p01_s01b
422833.885,None-p01_s01b
422834.085,None-p01_s01b
422834.285,E
422834.485,None-p01_s01b
422834.685,B
422834.885,B
422835.085,B
422835.285,B
422835.485,B
422835.685,B
422835.885,B
422836.085,B
422836.285,B
422836.485,B
422836.685,B
422836.885,B
422837.085,B
422837.285,face
422837.485,None-p01_s01b
422837.685,face
422837.885,face
422838.085,face
422838.285,face
422838.485,face
422838.685,face
422838.885,face
422839.085,face
422839.285,C
422839.485,C
422839.685,None-p01_s01b
422839.885,face
422840.085,face
422840.285,face
422840.485,face
422840.685,face
422840.885,face
422841.085,face
422841.285,face
422841.485,B
422841.685,None-p01_s01b
422841.885,B
422842.085,B
422842.285,B
422842.485,B
422842.685,face
422842.885,face
422843.085,face
422843.285,face
422843.485,face
422843.685,face
422843.885,face
422844.085,face
422844.285,face
422844.485,None-p01_s01b
422844.685,B
422844.885,B
422845.085,B
422845.285,B
422845.485,B
422845.685,B
422845.885,B
422846.085,B
422846.285,B
422846.485,None-p01_s01b
422846.685,C
422846.885,C
422847.085,C
422847.285,C
422847.485,None-p01_s01b
422847.685,None-p01_s01b
422847.885,None-p01_s01b
422848.085,None-p01_s01b
422848.285,face
422848.485,A
422848.685,A
422848.885,A
422849.085,face
422849.285,face
422849.485,None-p01_s01b
422849.685,None-p01_s01b
422849.885,None-p01_s01b
422850.085,None-p01_s01b
422850.285,None-p01_s01b
422850.485,F
422850.685,F
422850.885,E
422851.085,E
422851.285,E
422851.485,face
422851.685,face
422851.885,face
422852.085,face
422852.285,face
422852.485,face
422852.685,face
422852.885,face
422853.085,face
422853.285,face
422853.485,face
422853.685,A
422853.885,A
422854.085,A
422854.285,A
422854.485,A
422854.685,A
422854.885,None-p01_s01b
422855.085,None-p01_s01b
422855.285,A
422855.485,A
422855.685,A
422855.885,A
422856.085,F
422856.285,F
422856.485,F
422856.685,F
422856.885,F
422857.085,F
422857.285,F
422857.485,F
422857.685,F
422857.885,F
422858.085,F
422858.285,F
422858.485,F
422858.685,E
422858.885,E
422859.085,E
422859.285,E
422859.485,E
422859.685,E
422859.885,E
422860.085,F
422860.285,F
422860.485,F
422860.685,F
422860.885,F
422861.085,F
422861.285,F
422861.485,F
422861.685,F
422861.885,F
422862.085,F
422862.285,F
422862.485,F
422862.685,F
422862.885,F
422863.085,F
422863.285,F
422863.485,F
422863.685,F
422863.885,F
422864.085,F
422864.285,F
422864.485,None-p01_s01b
422864.685,F
422864.885,F
422865.085,F
422865.285,F
422865.485,F
422865.685,F
422865.885,F
422866.085,F
422866.285,F
422866.485,F
422866.685,E
422866.885,C
422867.085,None-p01_s01b
422867.285,C
422867.485,C
422867.685,C
422867.885,C
422868.085,None-p01_s01b
422868.285,F
422868.485,F
422868.685,F
422868.885,F
422869.085,F
422869.285,F
422869.485,F
422869.685,F
422869.885,F
422870.085,F
422870.285,F
422870.485,F
422870.685,F
422870.885,F
422871.085,F
422871.285,F
422871.485,F
422871.685,F
422871.885,F
422872.085,F
422872.285,F
422872.485,F
422872.685,F
422872.885,F
422873.085,F
422873.285,F
422873.485,F
422873.685,F
422873.885,F
422874.085,F
422874.285,F
422874.485,F
422874.685,F
422874.885,F
422875.085,F
422875.285,F
422875.485,F
422875.685,F
422875.885,F
422876.085,F
422876.285,F
422876.485,F
422876.685,F
422876.885,F
422877.085,face
422877.285,face
422877.485,face
422877.685,None-p01_s01b
422877.885,F
422878.085,F
422878.285,F
422878.485,F
422878.685,F
422878.885,F
422879.085,F
422879.285,F
422879.485,F
422879.685,F
422879.885,F
422880.085,F
422880.285,F
422880.485,F
422880.685,F
422880.885,F
422881.085,F
422881.285,F
422881.485,F
422881.685,F
422881.885,None-p01_s01b
422882.085,F
422882.285,E
422882.485,E
422882.685,E
422882.885,E
422883.085,E
422883.285,E
422883.485,E
422883.685,E
422883.885,None-p01_s01b
422884.085,None-p01_s01b
422884.285,F
422884.485,F
422884.685,F
422884.885,F
422885.085,F
422885.285,F
422885.485,F
422885.685,F
422885.885,None-p01_s01b
422886.085,E
422886.285,E
422886.485,E
422886.685,E
422886.885,None-p01_s01b
422887.085,E
422887.285,E
422887.485,E
422887.685,E
422887.885,E
422888.085,E
422888.285,face
422888.485,face
422888.685,face
422888.885,F
422889.085,F
422889.285,F
422889.485,F
422889.685,F
422889.885,face
422890.085,face
422890.285,face
422890.485,face
422890.685,face
422890.885,face
422891.085,face
422891.285,face
422891.485,face
422891.685,face
422891.885,face
422892.085,face
422892.285,face
422892.485,face
422892.685,face
422892.885,face
422893.085,face
422893.285,face
422893.485,face
422893.685,face
422893.885,face
422894.085,face
422894.285,None-p01_s01b
422894.485,face
422894.685,face
422894.885,face
422895.085,face
422895.285,face
422895.485,face
422895.685,face
422895.885,face
422896.085,face
422896.285,face
422896.485,face
422896.685,face
422896.885,face
422897.085,face
422897.285,face
422897.485,F
422897.685,F
422897.885,None-p01_s01b
422898.085,None-p01_s01b
422898.285,F
422898.485,F
422898.685,F
422898.885,F
422899.085,None-p01_s01b
422899.285,F
422899.485,F
422899.685,F
422899.885,F
422900.085,E
422900.285,E
422900.485,E
422900.685,None-p01_s01b
422900.885,face
422901.085,A
422901.285,B
422901.485,B
422901.685,B
422901.885,B
422902.085,B
422902.285,B
422902.485,B
422902.685,B
422902.885,B
422903.085,B
422903.285,B
422903.485,B
422903.685,B
422903.885,B
422904.085,B
422904.285,B
422904.485,None-p01_s01b
422904.685,face
422904.885,face
422905.085,E
422905.285,None-p01_s01b
422905.485,None-p01_s01b
422905.685,face
422905.885,B
422906.085,B
422906.285,B
422906.485,B
422906.685,B
422906.885,B
422907.085,B
422907.285,B
422907.485,B
422907.685,B
422907.885,B
422908.085,C
422908.285,C
422908.485,C
422908.685,C
422908.885,C
422909.085,None-p01_s01b
422909.285,D
422909.485,D
422909.685,D
422909.885,face
422910.085,face
422910.285,face
422910.485,face
422910.685,face
422910.885,B
422911.085,B
422911.285,A
422911.485,A
422911.685,A
422911.885,B
422912.085,None-p01_s01b
422912.285,None-p01_s01b
422912.485,B
422912.685,B
422912.885,B
422913.085,B
422913.285,B
422913.485,B
422913.685,face
422913.885,E
422914.085,face
422914.285,face
422914.485,face
422914.685,face
422914.885,E
422915.085,face
422915.285,None-p01_s01b
422915.485,D
422915.685,D
422915.885,None-p01_s01b
422916.085,face
422916.285,face
422916.485,face
422916.685,face
422916.885,face
422917.085,face
422917.285,None-p01_s01b
422917.485,E
422917.685,face
422917.885,face
422918.085,face
422918.285,face
422918.485,face
422918.685,D
422918.885,D
422919.085,D
422919.285,D
422919.485,C
422919.685,C
422919.885,D
422920.085,C
422920.285,C
422920.485,C
422920.685,C
422920.885,C
422921.085,C
422921.285,C
422921.485,D
422921.685,D
422921.885,D
422922.085,D
422922.285,D
422922.485,None-p01_s01b
422922.685,None-p01_s01b
422922.885,None-p01_s01b
422923.085,None-p01_s01b
422923.285,D
422923.485,D
422923.685,None-p01_s01b
422923.885,None-p01_s01b
422924.085,D
422924.285,D
422924.485,D
422924.685,None-p01_s01b
422924.885,face
422925.085,face
422925.285,face
422925.485,D
422925.685,D
422925.885,D
422926.085,D
422926.285,D
422926.485,D
422926.685,D
422926.885,D
422927.085,D
422927.285,None-p01_s01b
422927.485,None-p01_s01b
422927.685,None-p01_s01b
422927.885,D
422928.085,D
422928.285,D
422928.485,None-p01_s01b
422928.685,None-p01_s01b
422928.885,D
422929.085,D
422929.285,D
422929.485,D
422929.685,D
422929.885,None-p01_s01b
422930.085,None-p01_s01b
422930.285,None-p01_s01b
422930.485,D
422930.685,D
422930.885,D
422931.085,D
422931.285,D
422931.485,D
422931.685,D
422931.885,D
422932.085,None-p01_s01b
422932.285,face
422932.485,face
422932.685,face
422932.885,face
422933.085,face
422933.285,face
422933.485,face
422933.685,None-p01_s01b
422933.885,D
422934.085,D
422934.285,face
422934.485,face
422934.685,face
422934.885,face
422935.085,face
422935.285,face
422935.485,face
422935.685,face
422935.885,face
422936.085,face
422936.285,face
422936.485,face
422936.685,C
422936.885,C
422937.085,C
422937.285,C
422937.485,E
422937.685,E
422937.885,E
422938.085,E
422938.285,E
422938.485,face
422938.685,face
422938.885,face
422939.085,B
422939.285,A
422939.485,A
422939.685,A
422939.885,A
422940.085,A
422940.285,A
422940.485,A
422940.685,A
422940.885,A
422941.085,A
422941.285,A
422941.485,A
422941.685,face
422941.885,face
422942.085,None-p01_s01b
422942.285,E
422942.485,E
422942.685,E
422942.885,E
422943.085,E
422943.285,E
422943.485,None-p01_s01b
422943.685,E
422943.885,E
422944.085,E
422944.285,E
422944.485,None-p01_s01b
422944.685,C
422944.885,C
422945.085,C
422945.285,C
422945.485,C
422945.685,D
422945.885,None-p01_s01b
422946.085,face
422946.285,face
422946.485,face
422946.685,face
422946.885,face
422947.085,face
422947.285,face
422947.485,face
422947.685,face
422947.885,face
422948.085,face
422948.285,E
422948.485,E
422948.685,E
422948.885,None-p01_s01b
422949.085,C
422949.285,C
422949.485,C
422949.685,None-p01_s01b
422949.885,face
422950.085,face
422950.285,face
422950.485,face
422950.685,face
422950.885,face
422951.085,face
422951.285,face
422951.485,face
422951.685,face
422951.885,face
422952.085,face
422952.285,face
422952.485,face
422952.685,face
422952.885,face
422953.085,face
422953.285,face
422953.485,face
422953.685,face
422953.885,face
422954.085,face
422954.285,face
422954.485,face
422954.685,face
422954.885,face
422955.085,face
422955.285,face
422955.485,face
422955.685,face
422955.885,face
422956.085,face
422956.285,face
422956.485,None-p01_s01b
422956.685,face
422956.885,face
422957.085,A
422957.285,A
422957.485,A
422957.685,A
422957.885,A
422958.085,A
422958.285,A
422958.485,A
422958.685,A
422958.885,A
422959.085,A
422959.285,A
422959.485,A
422959.685,A
422959.885,A
422960.085,A
422960.285,A
422960.485,A
422960.685,A
422960.885,A
422961.085,A
422961.285,A
422961.485,A
422961.685,A
422961.885,A
422962.085,A
422962.285,A
422962.485,A
422962.685,A
422962.885,A
422963.085,A
422963.285,A
422963.485,A
422963.685,A
422963.885,A
422964.085,A
422964.285,A
422964.485,A
422964.685,None-p01_s01b
422964.885,A
422965.085,A
422965.285,None-p01_s01b
422965.485,A
422965.685,A
422965.885,A
422966.085,None-p01_s01b
422966.285,B
422966.485,B
422966.685,None-p01_s01b
422966.885,C
422967.085,C
422967.285,C
422967.485,D
422967.685,D
422967.885,D
422968.085,None-p01_s01b
422968.285,C
422968.485,C
422968.685,C
422968.885,C
422969.085,C
422969.285,C
422969.485,C
422969.685,C
422969.885,C
422970.085,C
422970.285,C
422970.485,C
422970.685,C
422970.885,C
422971.085,None-p01_s01b
422971.285,A
422971.485,A
422971.685,A
422971.885,A
422972.085,A
422972.285,A
422972.485,A
422972.685,A
422972.885,A
422973.085,A
422973.285,A
422973.485,A
422973.685,A
422973.885,A
422974.085,A
422974.285,A
422974.485,A
422974.685,A
422974.885,A
422975.085,A
422975.285,A
422975.485,A
422975.685,A
422975.885,A
422976.085,C
422976.285,C
422976.485,C
422976.685,C
422976.885,None-p01_s01b
422977.085,A
422977.285,A
422977.485,A
422977.685,A
422977.885,A
422978.085,A
422978.285,A
422978.485,A
422978.685,None-p01_s01b
422978.885,A
422979.085,A
422979.285,A
422979.485,A
422979.685,A
422979.885,A
422980.085,A
422980.285,A
422980.485,None-p01_s01b
422980.685,None-p01_s01b
422980.885,None-p01_s01b
422981.085,None-p01_s01b
422981.285,None-p01_s01b
422981.485,A
422981.685,A
422981.885,A
422982.085,A
422982.285,A
422982.485,A
422982.685,A
422982.885,None-p01_s01b
422983.085,A
422983.285,A
422983.485,A
422983.685,A
422983.885,A
422984.085,A
422984.285,A
422984.485,A
422984.685,A
422984.885,A
422985.085,A
422985.285,A
422985.485,A
422985.685,A
422985.885,A
422986.085,A
422986.285,A
422986.485,A
422986.685,A
422986.885,A
422987.085,A
422987.285,A
422987.485,A
422987.685,A
422987.885,A
422988.085,None-p01_s01b
422988.285,A
422988.485,A
422988.685,B
422988.885,B
422989.085,B
422989.285,A
422989.485,A
422989.685,A
422989.885,A
422990.085,A
422990.285,A
422990.485,A
422990.685,A
422990.885,A
422991.085,A
422991.285,A
422991.485,A
422991.685,A
422991.885,A
422992.085,A
422992.285,A
422992.485,A
422992.685,A
422992.885,A
422993.085,A
422993.285,A
422993.485,A
422993.685,A
422993.885,A
422994.085,A
422994.285,A
422994.485,B
422994.685,None-p01_s01b
422994.885,None-p01_s01b
422995.085,B
422995.285,B
422995.485,None-p01_s01b
422995.685,C
422995.885,C
422996.085,C
422996.285,None-p01_s01b
422996.485,face
422996.685,face
422996.885,face
422997.085,C
422997.285,C
422997.485,C
422997.685,C
422997.885,None-p01_s01b
422998.085,B
422998.285,B
422998.485,B
422998.685,B
422998.885,None-p01_s01b
422999.085,None-p01_s01b
422999.285,B
422999.485,B
422999.685,B
422999.885,B
423000.085,B
423000.285,A
423000.485,A
423000.685,A
423000.885,A
423001.085,A
423001.285,None-p01_s01b
423001.485,C
423001.685,C
423001.885,C
423002.085,C
423002.285,C
423002.485,C
423002.685,C
423002.885,C
423003.085,C
423003.285,C
423003.485,face
423003.685,face
423003.885,face
423004.085,C
423004.285,C
423004.485,None-p01_s01b
423004.685,D
423004.885,D
423005.085,D
423005.285,C
423005.485,C
423005.685,C
423005.885,C
423006.085,C
423006.285,C
423006.485,C
423006.685,C
423006.885,C
423007.085,C
423007.285,C
423007.485,C
423007.685,C
423007.885,C
423008.085,C
423008.285,C
423008.485,C
423008.685,C
423008.885,C
423009.085,C
423009.285,None-p01_s01b
423009.485,C
423009.685,C
423009.885,C
423010.085,C
423010.285,C
423010.485,C
423010.685,C
423010.885,C
423011.085,C
423011.285,C
423011.485,C
423011.685,C
423011.885,C
423012.085,C
423012.285,C
423012.485,C
423012.685,C
423012.885,C
423013.085,C
423013.285,C
423013.485,C
423013.685,C
423013.885,C
